,series_id,year,period,value,footnotes
19328,PCU327320327320M              ,1982,M12,103.4,          
19329,PCU327320327320M              ,1982,M13,100.4,          
19330,PCU327320327320M              ,1983,M01,103.5,          
19331,PCU327320327320M              ,1983,M02,103.5,          
19332,PCU327320327320M              ,1983,M03,103.3,          
19333,PCU327320327320M              ,1983,M04,103.2,          
19334,PCU327320327320M              ,1983,M05,103.2,          
19335,PCU327320327320M              ,1983,M06,102.5,          
19336,PCU327320327320M              ,1983,M07,102.5,          
19337,PCU327320327320M              ,1983,M08,102.7,          
19338,PCU327320327320M              ,1983,M09,102.8,          
19339,PCU327320327320M              ,1983,M10,102.9,          
19340,PCU327320327320M              ,1983,M11,102.9,          
19341,PCU327320327320M              ,1983,M12,102.8,          
19342,PCU327320327320M              ,1983,M13,103.0,          
19343,PCU327320327320M              ,1984,M01,103.2,          
19344,PCU327320327320M              ,1984,M02,103.0,          
19345,PCU327320327320M              ,1984,M03,103.0,          
19346,PCU327320327320M              ,1984,M04,103.0,          
19347,PCU327320327320M              ,1984,M05,103.0,          
19348,PCU327320327320M              ,1984,M06,103.0,          
19349,PCU327320327320M              ,1984,M07,103.0,          
19350,PCU327320327320M              ,1984,M08,103.0,          
19351,PCU327320327320M              ,1984,M09,104.1,          
19352,PCU327320327320M              ,1984,M10,105.0,          
19353,PCU327320327320M              ,1984,M11,105.0,          
19354,PCU327320327320M              ,1984,M12,105.0,          
19355,PCU327320327320M              ,1984,M13,103.6,          
19356,PCU327320327320M              ,1985,M01,105.0,          
19357,PCU327320327320M              ,1985,M02,116.2,          
19358,PCU327320327320M              ,1985,M03,116.2,          
19359,PCU327320327320M              ,1985,M04,116.2,          
19360,PCU327320327320M              ,1985,M05,116.2,          
19361,PCU327320327320M              ,1985,M06,116.2,          
19362,PCU327320327320M              ,1985,M07,116.2,          
19363,PCU327320327320M              ,1985,M08,116.2,          
19364,PCU327320327320M              ,1985,M09,116.2,          
19365,PCU327320327320M              ,1985,M10,116.2,          
19366,PCU327320327320M              ,1985,M11,116.2,          
19367,PCU327320327320M              ,1985,M12,116.2,          
19368,PCU327320327320M              ,1985,M13,115.3,          
19369,PCU327320327320M              ,1986,M01,116.7,          
19370,PCU327320327320M              ,1986,M02,116.7,          
19371,PCU327320327320M              ,1986,M03,116.7,          
19372,PCU327320327320M              ,1986,M04,116.7,          
19373,PCU327320327320M              ,1986,M05,116.7,          
19374,PCU327320327320M              ,1986,M06,116.7,          
19375,PCU327320327320M              ,1986,M07,116.7,          
19376,PCU327320327320M              ,1986,M08,116.7,          
19377,PCU327320327320M              ,1986,M09,116.7,          
19378,PCU327320327320M              ,1986,M10,116.7,          
19379,PCU327320327320M              ,1986,M11,116.7,          
19380,PCU327320327320M              ,1986,M12,116.7,          
19381,PCU327320327320M              ,1986,M13,116.7,          
19382,PCU327320327320M              ,1987,M01,117.3,          
19383,PCU327320327320M              ,1987,M02,117.3,          
19384,PCU327320327320M              ,1987,M03,117.3,          
19385,PCU327320327320M              ,1987,M04,117.1,          
19386,PCU327320327320M              ,1987,M05,117.1,          
19387,PCU327320327320M              ,1987,M06,117.1,          
19388,PCU327320327320M              ,1987,M07,117.1,          
19389,PCU327320327320M              ,1987,M08,117.1,          
19390,PCU327320327320M              ,1987,M09,117.1,          
19391,PCU327320327320M              ,1987,M10,117.1,          
19392,PCU327320327320M              ,1987,M11,117.1,          
19393,PCU327320327320M              ,1987,M12,117.1,          
19394,PCU327320327320M              ,1987,M13,117.2,          
19395,PCU327320327320M              ,1988,M01,116.7,          
19396,PCU327320327320M              ,1988,M02,117.0,          
19397,PCU327320327320M              ,1988,M03,116.6,          
19398,PCU327320327320M              ,1988,M04,116.6,          
19399,PCU327320327320M              ,1988,M05,116.6,          
19400,PCU327320327320M              ,1988,M06,116.6,          
19401,PCU327320327320M              ,1988,M07,116.6,          
19402,PCU327320327320M              ,1988,M08,115.8,          
19403,PCU327320327320M              ,1988,M09,115.8,          
19404,PCU327320327320M              ,1988,M10,115.8,          
19405,PCU327320327320M              ,1988,M11,115.8,          
19406,PCU327320327320M              ,1988,M12,115.8,          
19407,PCU327320327320M              ,1988,M13,116.3,          
19408,PCU327320327320M              ,1989,M01,115.8,          
19409,PCU327320327320M              ,1989,M02,115.8,          
19410,PCU327320327320M              ,1989,M03,114.1,          
19411,PCU327320327320M              ,1989,M04,115.0,          
19412,PCU327320327320M              ,1989,M05,115.0,          
19413,PCU327320327320M              ,1989,M06,115.0,          
19414,PCU327320327320M              ,1989,M07,114.2,          
19415,PCU327320327320M              ,1989,M08,120.0,          
19416,PCU327320327320M              ,1989,M09,119.3,          
19417,PCU327320327320M              ,1989,M10,119.3,          
19418,PCU327320327320M              ,1989,M11,119.3,          
19419,PCU327320327320M              ,1989,M12,119.3,          
19420,PCU327320327320M              ,1989,M13,116.8,          
19421,PCU327320327320M              ,1990,M01,118.4,          
19422,PCU327320327320M              ,1990,M02,118.4,          
19423,PCU327320327320M              ,1990,M03,117.5,          
19424,PCU327320327320M              ,1990,M04,118.8,          
19425,PCU327320327320M              ,1990,M05,118.8,          
19426,PCU327320327320M              ,1990,M06,118.8,          
19427,PCU327320327320M              ,1990,M07,118.8,          
19428,PCU327320327320M              ,1990,M08,118.8,          
19429,PCU327320327320M              ,1990,M09,118.8,          
19430,PCU327320327320M              ,1990,M10,118.8,          
19431,PCU327320327320M              ,1990,M11,119.9,          
19432,PCU327320327320M              ,1990,M12,119.9,          
19433,PCU327320327320M              ,1990,M13,118.8,          
19434,PCU327320327320M              ,1991,M01,119.9,          
19435,PCU327320327320M              ,1991,M02,118.8,          
19436,PCU327320327320M              ,1991,M03,118.8,          
19437,PCU327320327320M              ,1991,M04,118.8,          
19438,PCU327320327320M              ,1993,M07,120.8,          
19439,PCU327320327320M              ,1993,M08,120.8,          
19440,PCU327320327320M              ,1993,M09,120.8,          
19441,PCU327320327320M              ,1993,M10,121.7,          
19442,PCU327320327320M              ,1993,M11,121.7,          
19443,PCU327320327320M              ,1993,M12,121.7,          
19444,PCU327320327320M              ,1994,M01,121.7,          
19445,PCU327320327320M              ,1994,M02,121.7,          
19446,PCU327320327320M              ,1994,M03,121.7,          
19447,PCU327320327320M              ,1994,M04,121.7,          
19448,PCU327320327320M              ,1994,M05,121.7,          
19449,PCU327320327320M              ,1994,M06,121.7,          
19450,PCU327320327320M              ,1994,M07,121.7,          
19451,PCU327320327320M              ,1994,M08,127.5,          
19452,PCU327320327320M              ,1994,M09,127.5,          
19453,PCU327320327320M              ,1994,M10,127.5,          
19454,PCU327320327320M              ,1994,M11,127.5,          
19455,PCU327320327320M              ,1994,M12,127.5,          
19456,PCU327320327320M              ,1994,M13,124.1,          
19457,PCU327320327320M              ,1995,M01,134.6,          
19458,PCU327320327320M              ,1995,M02,134.6,          
19459,PCU327320327320M              ,1995,M03,134.6,          
19460,PCU327320327320M              ,1995,M04,134.6,          
19461,PCU327320327320M              ,1995,M05,134.6,          
19462,PCU327320327320M              ,1995,M06,134.6,          
19463,PCU327320327320M              ,1995,M07,134.6,          
19464,PCU327320327320M              ,1995,M08,134.6,          
19465,PCU327320327320M              ,1995,M09,134.6,          
19466,PCU327320327320M              ,1995,M10,134.6,          
19467,PCU327320327320M              ,1995,M11,134.6,          
19468,PCU327320327320M              ,1995,M12,134.6,          
19469,PCU327320327320M              ,1995,M13,134.6,          
19470,PCU327320327320M              ,1996,M01,135.9,          
19471,PCU327320327320M              ,1996,M02,135.9,          
19472,PCU327320327320M              ,1996,M03,135.9,          
19473,PCU327320327320M              ,1996,M04,135.9,          
19474,PCU327320327320M              ,1996,M05,135.9,          
19475,PCU327320327320M              ,1996,M06,135.9,          
19476,PCU327320327320M              ,1996,M07,135.9,          
19477,PCU327320327320M              ,1996,M08,135.9,          
19478,PCU327320327320M              ,1996,M09,135.9,          
19479,PCU327320327320M              ,1996,M10,135.9,          
19480,PCU327320327320M              ,1996,M11,135.9,          
19481,PCU327320327320M              ,1996,M12,135.9,          
19482,PCU327320327320M              ,1996,M13,135.9,          
19483,PCU327320327320M              ,1997,M01,138.1,          
19484,PCU327320327320M              ,1997,M02,138.1,          
19485,PCU327320327320M              ,1997,M03,138.1,          
19486,PCU327320327320M              ,1997,M04,138.1,          
19487,PCU327320327320M              ,1997,M05,138.1,          
19488,PCU327320327320M              ,1997,M06,141.6,          
19489,PCU327320327320M              ,1997,M07,141.2,          
19490,PCU327320327320M              ,1997,M08,141.8,          
19491,PCU327320327320M              ,1997,M09,141.8,          
19492,PCU327320327320M              ,1997,M10,143.8,          
19493,PCU327320327320M              ,1997,M11,143.5,          
19494,PCU327320327320M              ,1997,M12,143.5,          
19495,PCU327320327320M              ,1997,M13,140.6,          
19496,PCU327320327320M              ,1998,M01,143.9,          
19497,PCU327320327320M              ,1998,M02,143.9,          
19498,PCU327320327320M              ,1998,M03,143.9,          
19499,PCU327320327320M              ,1998,M04,145.3,          
19500,PCU327320327320M              ,1998,M05,145.4,          
19501,PCU327320327320M              ,1998,M06,145.3,          
19502,PCU327320327320M              ,1998,M07,145.4,          
19503,PCU327320327320M              ,1998,M08,145.4,          
19504,PCU327320327320M              ,1998,M09,145.8,          
19505,PCU327320327320M              ,1998,M10,145.8,          
19506,PCU327320327320M              ,1998,M11,145.8,          
19507,PCU327320327320M              ,1998,M12,141.6,          
19508,PCU327320327320M              ,1998,M13,144.8,          
19509,PCU327320327320M              ,1999,M01,141.6,          
19510,PCU327320327320M              ,1999,M02,141.6,          
19511,PCU327320327320M              ,1999,M03,141.8,          
19512,PCU327320327320M              ,1999,M04,142.3,          
19513,PCU327320327320M              ,1999,M05,142.3,          
19514,PCU327320327320M              ,1999,M06,142.3,          
19515,PCU327320327320M              ,1999,M07,142.3,          
19516,PCU327320327320M              ,1999,M08,142.3,          
19517,PCU327320327320M              ,1999,M09,142.3,          
19518,PCU327320327320M              ,1999,M10,142.3,          
19519,PCU327320327320M              ,1999,M11,142.4,          
19520,PCU327320327320M              ,1999,M12,142.4,          
19521,PCU327320327320M              ,1999,M13,142.2,          
19522,PCU327320327320M              ,2000,M01,151.2,          
19523,PCU327320327320M              ,2000,M02,151.2,          
19524,PCU327320327320M              ,2000,M03,155.5,          
19525,PCU327320327320M              ,2000,M04,155.6,          
19526,PCU327320327320M              ,2000,M05,155.6,          
19527,PCU327320327320M              ,2000,M06,155.7,          
19528,PCU327320327320M              ,2000,M07,155.6,          
19529,PCU327320327320M              ,2000,M08,155.7,          
19530,PCU327320327320M              ,2000,M09,159.9,          
19531,PCU327320327320M              ,2000,M10,159.9,          
19532,PCU327320327320M              ,2000,M11,160.0,          
19533,PCU327320327320M              ,2000,M12,164.2,          
19534,PCU327320327320M              ,2000,M13,156.7,          
19535,PCU327320327320M              ,2001,M01,160.0,          
19536,PCU327320327320M              ,2001,M02,160.0,          
19537,PCU327320327320M              ,2001,M03,160.1,          
19538,PCU327320327320M              ,2001,M04,160.2,          
19539,PCU327320327320M              ,2001,M05,160.2,          
19540,PCU327320327320M              ,2001,M06,160.2,          
19541,PCU327320327320M              ,2001,M07,160.2,          
19542,PCU327320327320M              ,2001,M08,153.8,          
19543,PCU327320327320M              ,2001,M09,153.8,          
19544,PCU327320327320M              ,2001,M10,151.7,          
19545,PCU327320327320M              ,2001,M11,151.7,          
19546,PCU327320327320M              ,2001,M12,151.7,          
19547,PCU327320327320M              ,2001,M13,157.0,          
19548,PCU327320327320M              ,2002,M01,151.7,          
19549,PCU327320327320M              ,2002,M02,150.1,          
19550,PCU327320327320M              ,2002,M03,150.1,          
19551,PCU327320327320M              ,2002,M04,150.0,          
19552,PCU327320327320M              ,2002,M05,150.4,          
19553,PCU327320327320M              ,2002,M06,150.2,          
19554,PCU327320327320M              ,2002,M07,150.5,          
19555,PCU327320327320M              ,2002,M08,150.8,          
19556,PCU327320327320M              ,2002,M09,150.6,          
19557,PCU327320327320M              ,2002,M10,153.9,          
19558,PCU327320327320M              ,2002,M11,153.7,          
19559,PCU327320327320M              ,2002,M12,153.7,          
19560,PCU327320327320M              ,2002,M13,151.3,          
19561,PCU327320327320M              ,2003,M01,153.7,          
19562,PCU327320327320M              ,2003,M02,153.7,          
19563,PCU327320327320M              ,2003,M03,153.7,          
19564,PCU327320327320M              ,2003,M04,154.8,          
19565,PCU327320327320M              ,2003,M05,154.9,          
19566,PCU327320327320M              ,2003,M06,154.9,          
19567,PCU327320327320M              ,2003,M07,154.0,          
19568,PCU327320327320M              ,2003,M08,159.1,          
19569,PCU327320327320M              ,2003,M09,159.1,          
19570,PCU327320327320M              ,2003,M10,158.5,          
19571,PCU327320327320M              ,2003,M11,158.5,          
19572,PCU327320327320M              ,2003,M12,158.5,          
19573,PCU327320327320M              ,2003,M13,156.1,          
19574,PCU327320327320M              ,2004,M01,158.5,          
19575,PCU327320327320M              ,2004,M02,160.3,          
19576,PCU327320327320M              ,2004,M03,161.6,          
19577,PCU327320327320M              ,2004,M04,165.4,          
19578,PCU327320327320M              ,2004,M05,166.3,          
19579,PCU327320327320M              ,2004,M06,166.4,          
19580,PCU327320327320M              ,2004,M07,166.4,          
19581,PCU327320327320M              ,2004,M08,168.5,          
19582,PCU327320327320M              ,2004,M09,171.5,          
19583,PCU327320327320M              ,2004,M10,171.5,          
19584,PCU327320327320M              ,2004,M11,171.5,          
19585,PCU327320327320M              ,2004,M12,171.4,          
19586,PCU327320327320M              ,2004,M13,166.6,          
19587,PCU327320327320M              ,2005,M01,171.4,          
19588,PCU327320327320M              ,2005,M02,172.8,          
19589,PCU327320327320M              ,2005,M03,183.7,          
19590,PCU327320327320M              ,2005,M04,188.0,          
19591,PCU327320327320M              ,2005,M05,204.9,          
19592,PCU327320327320M              ,2005,M06,221.1,          
19593,PCU327320327320M              ,2005,M07,218.9,          
19594,PCU327320327320M              ,2005,M08,215.3,          
19595,PCU327320327320M              ,2005,M09,215.9,          
19596,PCU327320327320M              ,2005,M10,216.2,          
19597,PCU327320327320M              ,2005,M11,213.5,          
19598,PCU327320327320M              ,2005,M12,213.6,          
19599,PCU327320327320M              ,2005,M13,202.9,          
19600,PCU327320327320M              ,2006,M01,214.3,          
19601,PCU327320327320M              ,2006,M02,214.3,          
19602,PCU327320327320M              ,2006,M03,214.3,          
19603,PCU327320327320M              ,2006,M04,216.5,          
19604,PCU327320327320M              ,2006,M05,216.7,          
19605,PCU327320327320M              ,2006,M06,216.7,          
19606,PCU327320327320M              ,2006,M07,216.7,          
19607,PCU327320327320M              ,2006,M08,216.8,          
19608,PCU327320327320M              ,2006,M09,216.8,          
19609,PCU327320327320M              ,2006,M10,206.5,          
19610,PCU327320327320M              ,2006,M11,209.0,          
19611,PCU327320327320M              ,2006,M12,209.0,          
19612,PCU327320327320M              ,2006,M13,214.0,          
19613,PCU327320327320M              ,2007,M01,195.6,          
19614,PCU327320327320M              ,2007,M02,195.7,          
19615,PCU327320327320M              ,2007,M03,195.7,          
19616,PCU327320327320M              ,2007,M04,196.2,          
19617,PCU327320327320M              ,2007,M05,195.8,          
19618,PCU327320327320M              ,2007,M06,195.8,          
19619,PCU327320327320M              ,2007,M07,195.8,          
19620,PCU327320327320M              ,2007,M08,195.8,          
19621,PCU327320327320M              ,2007,M09,195.8,          
19622,PCU327320327320M              ,2007,M10,195.8,          
19623,PCU327320327320M              ,2007,M11,195.8,          
19624,PCU327320327320M              ,2007,M12,195.8,          
19625,PCU327320327320M              ,2007,M13,195.8,          
19626,PCU327320327320M              ,2008,M01,195.8,          
19627,PCU327320327320M              ,2008,M02,198.9,          
19628,PCU327320327320M              ,2008,M03,198.9,          
19629,PCU327320327320M              ,2008,M04,216.6,          
19630,PCU327320327320M              ,2008,M05,220.9,          
19631,PCU327320327320M              ,2008,M06,220.9,          
19632,PCU327320327320M              ,2008,M07,223.4,          
19633,PCU327320327320M              ,2008,M08,224.2,          
19634,PCU327320327320M              ,2008,M09,224.2,          
19635,PCU327320327320M              ,2008,M10,224.4,          
19636,PCU327320327320M              ,2008,M11,234.9,          
19637,PCU327320327320M              ,2008,M12,234.9,          
19638,PCU327320327320M              ,2008,M13,218.2,          
19639,PCU327320327320M              ,2009,M01,236.2,          
19640,PCU327320327320M              ,2009,M02,237.3,          
19641,PCU327320327320M              ,2009,M03,237.3,          
19642,PCU327320327320M              ,2009,M04,231.8,          
19643,PCU327320327320M              ,2009,M05,230.5,          
19644,PCU327320327320M              ,2009,M06,230.5,          
19645,PCU327320327320M              ,2009,M07,230.5,          
19646,PCU327320327320M              ,2009,M08,230.5,          
19647,PCU327320327320M              ,2009,M09,230.5,          
19648,PCU327320327320M              ,2009,M10,229.6,          
19649,PCU327320327320M              ,2009,M11,229.6,          
19650,PCU327320327320M              ,2009,M12,229.6,          
19651,PCU327320327320M              ,2009,M13,232.0,          
19652,PCU327320327320M              ,2010,M01,230.2,          
19653,PCU327320327320M              ,2010,M02,230.2,          
19654,PCU327320327320M              ,2010,M03,230.2,          
19655,PCU327320327320M              ,2010,M04,219.6,          
19656,PCU327320327320M              ,2010,M05,219.6,          
19657,PCU327320327320M              ,2010,M06,219.6,          
19658,PCU327320327320M              ,2010,M07,219.6,          
19659,PCU327320327320M              ,2010,M08,219.6,          
19660,PCU327320327320M              ,2010,M09,219.6,          
19661,PCU327320327320M              ,2010,M10,219.6,          
19662,PCU327320327320M              ,2010,M11,219.6,          
19663,PCU327320327320M              ,2010,M12,219.6,          
19664,PCU327320327320M              ,2010,M13,222.3,          
19665,PCU327320327320M              ,2011,M01,221.5,          
19666,PCU327320327320M              ,2011,M02,221.5,          
19667,PCU327320327320M              ,2011,M03,221.5,          
19668,PCU327320327320M              ,2011,M04,222.8,          
19669,PCU327320327320M              ,2011,M05,222.8,          
19670,PCU327320327320M              ,2011,M06,216.3,          
19671,PCU327320327320M              ,2011,M07,216.3,          
19672,PCU327320327320M              ,2011,M08,216.3,          
19673,PCU327320327320M              ,2011,M09,215.0,          
19674,PCU327320327320M              ,2011,M10,215.0,          
19675,PCU327320327320M              ,2011,M11,215.0,          
19676,PCU327320327320M              ,2011,M12,215.0,          
19677,PCU327320327320M              ,2011,M13,218.2,          
19678,PCU327320327320M              ,2012,M01,222.3,          
19679,PCU327320327320M              ,2012,M02,222.3,          
19680,PCU327320327320M              ,2012,M03,223.1,          
19681,PCU327320327320M              ,2012,M04,223.1,          
19682,PCU327320327320M              ,2012,M05,223.1,          
19683,PCU327320327320M              ,2012,M06,223.1,          
19684,PCU327320327320M              ,2012,M07,227.4,          
19685,PCU327320327320M              ,2012,M08,227.4,          
19686,PCU327320327320M              ,2012,M09,227.4,          
19687,PCU327320327320M              ,2012,M10,227.4,          
19688,PCU327320327320M              ,2012,M11,227.4,          
19689,PCU327320327320M              ,2012,M12,227.4,          
19690,PCU327320327320M              ,2012,M13,225.2,          
19691,PCU327320327320M              ,2013,M01,230.6,          
19692,PCU327320327320M              ,2013,M02,231.1,          
19693,PCU327320327320M              ,2013,M03,233.1,          
19694,PCU327320327320M              ,2013,M04,233.5,          
19695,PCU327320327320M              ,2013,M05,233.5,          
19696,PCU327320327320M              ,2013,M06,233.5,          
19697,PCU327320327320M              ,2013,M07,233.5,          
19698,PCU327320327320M              ,2013,M08,233.5,          
19699,PCU327320327320M              ,2013,M09,233.5,          
19700,PCU327320327320M              ,2013,M10,233.5,          
19701,PCU327320327320M              ,2013,M11,229.9,          
19702,PCU327320327320M              ,2013,M12,229.9,          
19703,PCU327320327320M              ,2013,M13,232.4,          
19704,PCU327320327320M              ,2014,M01,229.9,          
19705,PCU327320327320M              ,2014,M02,229.0,          
19706,PCU327320327320M              ,2014,M03,229.0,          
19707,PCU327320327320M              ,2014,M04,229.0,          
19708,PCU327320327320M              ,2014,M05,229.0,          
19709,PCU327320327320M              ,2014,M06,229.0,          
19710,PCU327320327320M              ,2014,M07,229.0,          
19711,PCU327320327320M              ,2014,M08,229.9,          
19712,PCU327320327320M              ,2014,M09,248.0,          
19713,PCU327320327320M              ,2014,M10,248.0,          
19714,PCU327320327320M              ,2014,M11,248.0,          
19715,PCU327320327320M              ,2014,M12,248.0,          
19716,PCU327320327320M              ,2014,M13,235.5,          
19717,PCU327320327320M              ,2015,M01,249.9,          
19718,PCU327320327320M              ,2015,M02,249.9,          
19719,PCU327320327320M              ,2015,M03,249.9,          
19720,PCU327320327320M              ,2015,M04,250.7,          
19721,PCU327320327320M              ,2015,M05,250.7,          
19722,PCU327320327320M              ,2015,M06,250.7,          
19723,PCU327320327320M              ,2015,M07,250.7,          
19724,PCU327320327320M              ,2015,M08,250.7,          
19725,PCU327320327320M              ,2015,M09,250.7,          
19726,PCU327320327320M              ,2015,M10,250.7,          
19727,PCU327320327320M              ,2015,M11,250.7,          
19728,PCU327320327320M              ,2015,M12,250.7,          
19729,PCU327320327320M              ,2015,M13,250.5,          
19730,PCU327320327320M              ,2016,M01,250.7,          
19731,PCU327320327320M              ,2016,M02,250.7,          
19732,PCU327320327320M              ,2016,M03,250.7,          
19733,PCU327320327320M              ,2016,M04,254.9,          
19734,PCU327320327320M              ,2016,M05,254.9,          
19735,PCU327320327320M              ,2016,M06,254.9,          
19736,PCU327320327320M              ,2016,M07,254.9,          
19737,PCU327320327320M              ,2016,M08,254.9,          
19738,PCU327320327320M              ,2016,M09,254.9,          
19739,PCU327320327320M              ,2016,M10,254.9,          
19740,PCU327320327320M              ,2016,M11,254.9,          
19741,PCU327320327320M              ,2016,M12,254.9,          
19742,PCU327320327320M              ,2016,M13,253.9,          
19743,PCU327320327320M              ,2017,M01,250.2,          
19744,PCU327320327320M              ,2017,M02,250.2,          
19745,PCU327320327320M              ,2017,M03,251.1,          
19746,PCU327320327320M              ,2017,M04,251.1,p
19747,PCU327320327320M              ,2017,M05,251.1,p
19748,PCU327320327320M              ,2017,M06,253.3,p
19749,PCU327320327320M              ,2017,M07,253.3,p
19750,PCU327320327320MM             ,1981,M06,100.0,          
19751,PCU327320327320MM             ,1981,M07,99.5,          
19752,PCU327320327320MM             ,1981,M08,99.2,          
19753,PCU327320327320MM             ,1981,M09,98.8,          
19754,PCU327320327320MM             ,1981,M10,98.8,          
19755,PCU327320327320MM             ,1981,M11,98.8,          
19756,PCU327320327320MM             ,1981,M12,99.5,          
19757,PCU327320327320MM             ,1982,M01,99.7,          
19758,PCU327320327320MM             ,1982,M02,97.5,          
19759,PCU327320327320MM             ,1982,M03,97.5,          
19760,PCU327320327320MM             ,1982,M04,97.3,          
19761,PCU327320327320MM             ,1982,M05,99.8,          
19762,PCU327320327320MM             ,1982,M06,100.0,          
19763,PCU327320327320MM             ,1982,M07,101.0,          
19764,PCU327320327320MM             ,1982,M08,101.4,          
19765,PCU327320327320MM             ,1982,M09,100.8,          
19766,PCU327320327320MM             ,1982,M10,103.4,          
19767,PCU327320327320MM             ,1982,M11,103.4,          
19768,PCU327320327320MM             ,1982,M12,103.4,          
19769,PCU327320327320MM             ,1982,M13,100.4,          
19770,PCU327320327320MM             ,1983,M01,103.5,          
19771,PCU327320327320MM             ,1983,M02,103.5,          
19772,PCU327320327320MM             ,1983,M03,103.3,          
19773,PCU327320327320MM             ,1983,M04,103.2,          
19774,PCU327320327320MM             ,1983,M05,103.2,          
19775,PCU327320327320MM             ,1983,M06,102.5,          
19776,PCU327320327320MM             ,1983,M07,102.5,          
19777,PCU327320327320MM             ,1983,M08,102.7,          
19778,PCU327320327320MM             ,1983,M09,102.8,          
19779,PCU327320327320MM             ,1983,M10,102.9,          
19780,PCU327320327320MM             ,1983,M11,102.9,          
19781,PCU327320327320MM             ,1983,M12,102.8,          
19782,PCU327320327320MM             ,1983,M13,103.0,          
19783,PCU327320327320MM             ,1984,M01,103.2,          
19784,PCU327320327320MM             ,1984,M02,103.0,          
19785,PCU327320327320MM             ,1984,M03,103.0,          
19786,PCU327320327320MM             ,1984,M04,103.0,          
19787,PCU327320327320MM             ,1984,M05,103.0,          
19788,PCU327320327320MM             ,1984,M06,103.0,          
19789,PCU327320327320MM             ,1984,M07,103.0,          
19790,PCU327320327320MM             ,1984,M08,103.0,          
19791,PCU327320327320MM             ,1984,M09,104.1,          
19792,PCU327320327320MM             ,1984,M10,105.0,          
19793,PCU327320327320MM             ,1984,M11,105.0,          
19794,PCU327320327320MM             ,1984,M12,105.0,          
19795,PCU327320327320MM             ,1984,M13,103.6,          
19796,PCU327320327320MM             ,1985,M01,105.0,          
19797,PCU327320327320MM             ,1985,M02,116.2,          
19798,PCU327320327320MM             ,1985,M03,116.2,          
19799,PCU327320327320MM             ,1985,M04,116.2,          
19800,PCU327320327320MM             ,1985,M05,116.2,          
19801,PCU327320327320MM             ,1985,M06,116.2,          
19802,PCU327320327320MM             ,1985,M07,116.2,          
19803,PCU327320327320MM             ,1985,M08,116.2,          
19804,PCU327320327320MM             ,1985,M09,116.2,          
19805,PCU327320327320MM             ,1985,M10,116.2,          
19806,PCU327320327320MM             ,1985,M11,116.2,          
19807,PCU327320327320MM             ,1985,M12,116.2,          
19808,PCU327320327320MM             ,1985,M13,115.3,          
19809,PCU327320327320MM             ,1986,M01,116.7,          
19810,PCU327320327320MM             ,1986,M02,116.7,          
19811,PCU327320327320MM             ,1986,M03,116.7,          
19812,PCU327320327320MM             ,1986,M04,116.7,          
19813,PCU327320327320MM             ,1986,M05,116.7,          
19814,PCU327320327320MM             ,1986,M06,116.7,          
19815,PCU327320327320MM             ,1986,M07,116.7,          
19816,PCU327320327320MM             ,1986,M08,116.7,          
19817,PCU327320327320MM             ,1986,M09,116.7,          
19818,PCU327320327320MM             ,1986,M10,116.7,          
19819,PCU327320327320MM             ,1986,M11,116.7,          
19820,PCU327320327320MM             ,1986,M12,116.7,          
19821,PCU327320327320MM             ,1986,M13,116.7,          
19822,PCU327320327320MM             ,1987,M01,117.3,          
19823,PCU327320327320MM             ,1987,M02,117.3,          
19824,PCU327320327320MM             ,1987,M03,117.3,          
19825,PCU327320327320MM             ,1987,M04,117.1,          
19826,PCU327320327320MM             ,1987,M05,117.1,          
19827,PCU327320327320MM             ,1987,M06,117.1,          
19828,PCU327320327320MM             ,1987,M07,117.1,          
19829,PCU327320327320MM             ,1987,M08,117.1,          
19830,PCU327320327320MM             ,1987,M09,117.1,          
19831,PCU327320327320MM             ,1987,M10,117.1,          
19832,PCU327320327320MM             ,1987,M11,117.1,          
19833,PCU327320327320MM             ,1987,M12,117.1,          
19834,PCU327320327320MM             ,1987,M13,117.2,          
19835,PCU327320327320MM             ,1988,M01,116.7,          
19836,PCU327320327320MM             ,1988,M02,117.0,          
19837,PCU327320327320MM             ,1988,M03,116.6,          
19838,PCU327320327320MM             ,1988,M04,116.6,          
19839,PCU327320327320MM             ,1988,M05,116.6,          
19840,PCU327320327320MM             ,1988,M06,116.6,          
19841,PCU327320327320MM             ,1988,M07,116.6,          
19842,PCU327320327320MM             ,1988,M08,115.8,          
19843,PCU327320327320MM             ,1988,M09,115.8,          
19844,PCU327320327320MM             ,1988,M10,115.8,          
19845,PCU327320327320MM             ,1988,M11,115.8,          
19846,PCU327320327320MM             ,1988,M12,115.8,          
19847,PCU327320327320MM             ,1988,M13,116.3,          
19848,PCU327320327320MM             ,1989,M01,115.8,          
19849,PCU327320327320MM             ,1989,M02,115.8,          
19850,PCU327320327320MM             ,1989,M03,114.1,          
19851,PCU327320327320MM             ,1989,M04,115.0,          
19852,PCU327320327320MM             ,1989,M05,115.0,          
19853,PCU327320327320MM             ,1989,M06,115.0,          
19854,PCU327320327320MM             ,1989,M07,114.2,          
19855,PCU327320327320MM             ,1989,M08,120.0,          
19856,PCU327320327320MM             ,1989,M09,119.3,          
19857,PCU327320327320MM             ,1989,M10,119.3,          
19858,PCU327320327320MM             ,1989,M11,119.3,          
19859,PCU327320327320MM             ,1989,M12,119.3,          
19860,PCU327320327320MM             ,1989,M13,116.8,          
