,series_id,year,period,value,footnotes
22364,PCU3313153313151              ,1988,M11,138.2,          
22365,PCU3313153313151              ,1988,M12,139.0,          
22366,PCU3313153313151              ,1988,M13,128.7,          
22367,PCU3313153313151              ,1989,M01,141.4,          
22368,PCU3313153313151              ,1989,M02,145.2,          
22369,PCU3313153313151              ,1989,M03,145.1,          
22370,PCU3313153313151              ,1989,M04,145.1,          
22371,PCU3313153313151              ,1989,M05,148.9,          
22372,PCU3313153313151              ,1989,M06,148.9,          
22373,PCU3313153313151              ,1989,M07,148.9,          
22374,PCU3313153313151              ,1989,M08,148.9,          
22375,PCU3313153313151              ,1989,M09,151.0,          
22376,PCU3313153313151              ,1989,M10,151.0,          
22377,PCU3313153313151              ,1989,M11,151.0,          
22378,PCU3313153313151              ,1989,M12,151.0,          
22379,PCU3313153313151              ,1989,M13,148.0,          
22380,PCU3313153313151              ,1990,M01,151.0,          
22381,PCU3313153313151              ,1990,M02,151.0,          
22382,PCU3313153313151              ,1990,M03,151.0,          
22383,PCU3313153313151              ,1990,M04,151.0,          
22384,PCU3313153313151              ,1990,M05,149.8,          
22385,PCU3313153313151              ,1990,M06,149.8,          
22386,PCU3313153313151              ,1990,M07,149.8,          
22387,PCU3313153313151              ,1990,M08,149.8,          
22388,PCU3313153313151              ,1990,M09,149.8,          
22389,PCU3313153313151              ,1990,M10,152.2,          
22390,PCU3313153313151              ,1990,M11,152.3,          
22391,PCU3313153313151              ,1990,M12,153.5,          
22392,PCU3313153313151              ,1990,M13,150.9,          
22393,PCU3313153313151              ,1991,M01,153.5,          
22394,PCU3313153313151              ,1991,M02,146.7,          
22395,PCU3313153313151              ,1991,M03,146.7,          
22396,PCU3313153313151              ,1991,M04,146.7,          
22397,PCU3313153313151              ,1991,M05,146.7,          
22398,PCU3313153313151              ,1991,M06,146.7,          
22399,PCU3313153313151              ,1991,M07,146.7,          
22400,PCU3313153313151              ,1991,M08,146.7,          
22401,PCU3313153313151              ,1991,M09,146.7,          
22402,PCU3313153313151              ,1991,M10,146.7,          
22403,PCU3313153313151              ,1991,M11,146.7,          
22404,PCU3313153313151              ,1991,M12,146.7,          
22405,PCU3313153313151              ,1991,M13,147.3,          
22406,PCU3313153313151              ,1992,M01,146.7,          
22407,PCU3313153313151              ,1992,M02,146.7,          
22408,PCU3313153313151              ,1992,M03,146.7,          
22409,PCU3313153313151              ,1992,M04,146.7,          
22410,PCU3313153313151              ,1992,M05,146.7,          
22411,PCU3313153313151              ,1992,M06,146.7,          
22412,PCU3313153313151              ,1992,M07,146.7,          
22413,PCU3313153313151              ,1992,M08,146.7,          
22414,PCU3313153313151              ,1992,M09,146.7,          
22415,PCU3313153313151              ,1992,M10,146.7,          
22416,PCU3313153313151              ,1992,M11,146.7,          
22417,PCU3313153313151              ,1992,M12,146.7,          
22418,PCU3313153313151              ,1992,M13,146.7,          
22419,PCU3313153313151              ,1993,M01,146.7,          
22420,PCU3313153313151              ,1993,M02,146.7,          
22421,PCU3313153313151              ,1993,M03,146.7,          
22422,PCU3313153313151              ,1993,M04,146.7,          
22423,PCU3313153313151              ,1993,M05,146.7,          
22424,PCU3313153313151              ,1993,M06,146.7,          
22425,PCU3313153313151              ,1993,M07,146.7,          
22426,PCU3313153313151              ,1993,M08,146.7,          
22427,PCU3313153313151              ,1999,M05,167.6,          
22428,PCU3313153313151              ,1999,M06,167.6,          
22429,PCU3313153313151              ,1999,M07,166.0,          
22430,PCU3313153313151              ,1999,M08,167.0,          
22431,PCU3313153313151              ,1999,M09,167.0,          
22432,PCU3313153313151              ,1999,M10,166.7,          
22433,PCU3313153313151              ,1999,M11,165.4,          
22434,PCU3313153313151              ,1999,M12,165.4,          
22435,PCU3313153313151              ,2000,M01,165.4,          
22436,PCU3313153313151              ,2000,M02,165.7,          
22437,PCU3313153313151              ,2000,M03,168.0,          
22438,PCU3313153313151              ,2000,M04,169.2,          
22439,PCU3313153313151              ,2000,M05,169.4,          
22440,PCU3313153313151              ,2000,M06,169.2,          
22441,PCU3313153313151              ,2000,M07,171.5,          
22442,PCU3313153313151              ,2000,M08,173.1,          
22443,PCU3313153313151              ,2000,M09,174.8,          
22444,PCU3313153313151              ,2000,M10,174.1,          
22445,PCU3313153313151              ,2000,M11,175.1,          
22446,PCU3313153313151              ,2000,M12,175.7,          
22447,PCU3313153313151              ,2000,M13,170.9,          
22448,PCU3313153313151              ,2001,M01,175.7,          
22449,PCU3313153313151              ,2001,M02,175.7,          
22450,PCU3313153313151              ,2001,M03,175.1,          
22451,PCU3313153313151              ,2001,M04,176.6,          
22452,PCU3313153313151              ,2001,M05,176.6,          
22453,PCU3313153313151              ,2001,M06,176.6,          
22454,PCU3313153313151              ,2001,M07,176.1,          
22455,PCU3313153313151              ,2001,M08,174.5,          
22456,PCU3313153313151              ,2001,M09,173.5,          
22457,PCU3313153313151              ,2001,M10,173.5,          
22458,PCU3313153313151              ,2001,M11,172.9,          
22459,PCU3313153313151              ,2001,M12,170.3,          
22460,PCU3313153313151              ,2001,M13,174.8,          
22461,PCU3313153313151              ,2002,M01,170.3,          
22462,PCU3313153313151              ,2002,M02,170.3,          
22463,PCU3313153313151              ,2002,M03,171.7,          
22464,PCU3313153313151              ,2002,M04,171.7,          
22465,PCU3313153313151              ,2002,M05,171.7,          
22466,PCU3313153313151              ,2002,M06,171.7,          
22467,PCU3313153313151              ,2002,M07,171.7,          
22468,PCU3313153313151              ,2002,M08,170.9,          
22469,PCU3313153313151              ,2002,M09,169.1,          
22470,PCU3313153313151              ,2002,M10,169.1,          
22471,PCU3313153313151              ,2002,M11,169.1,          
22472,PCU3313153313151              ,2002,M12,169.1,          
22473,PCU3313153313151              ,2002,M13,170.6,          
22474,PCU3313153313151              ,2003,M01,166.5,          
22475,PCU3313153313151              ,2003,M02,166.5,          
22476,PCU3313153313151              ,2003,M03,166.5,          
22477,PCU3313153313151              ,2003,M04,166.5,          
22478,PCU3313153313151              ,2003,M05,165.5,          
22479,PCU3313153313151              ,2003,M06,162.6,          
22480,PCU3313153313151              ,2003,M07,162.6,          
22481,PCU3313153313151              ,2003,M08,160.4,          
22482,PCU3313153313151              ,2003,M09,160.4,          
22483,PCU3313153313151              ,2003,M10,160.4,          
22484,PCU3313153313151              ,2003,M11,160.4,          
22485,PCU3313153313151              ,2003,M12,160.4,          
22486,PCU3313153313151              ,2003,M13,163.2,          
22487,PCU3313153313151              ,2004,M01,162.6,          
22488,PCU3313153313151              ,2004,M02,162.6,          
22489,PCU3313153313151              ,2004,M03,164.7,          
22490,PCU3313153313151              ,2004,M04,164.7,          
22491,PCU3313153313151              ,2004,M05,167.1,          
22492,PCU3313153313151              ,2004,M06,171.0,          
22493,PCU3313153313151              ,2004,M07,173.6,          
22494,PCU3313153313151              ,2004,M08,176.4,          
22495,PCU3313153313151              ,2004,M09,176.4,          
22496,PCU3313153313151              ,2004,M10,176.4,          
22497,PCU3313153313151              ,2004,M11,176.4,          
22498,PCU3313153313151              ,2004,M13,170.7,          
22499,PCU3313153313151              ,2005,M01,178.6,          
22500,PCU3313153313151              ,2005,M02,178.0,          
22501,PCU3313153313151              ,2005,M03,179.2,          
22502,PCU3313153313151              ,2005,M04,180.3,          
22503,PCU3313153313151              ,2005,M05,179.0,          
22504,PCU3313153313151              ,2005,M06,174.9,          
22505,PCU3313153313151              ,2005,M07,172.9,          
22506,PCU3313153313151              ,2005,M08,173.7,          
22507,PCU3313153313151              ,2005,M09,172.5,          
22508,PCU3313153313151              ,2005,M10,176.8,          
22509,PCU3313153313151              ,2005,M11,177.6,          
22510,PCU3313153313151              ,2005,M12,176.0,          
22511,PCU3313153313151              ,2005,M13,176.6,          
22512,PCU3313153313151              ,2006,M01,177.0,          
22513,PCU3313153313151              ,2006,M02,179.0,          
22514,PCU3313153313151              ,2006,M03,181.3,          
22515,PCU3313153313151              ,2006,M04,182.1,          
22516,PCU3313153313151              ,2006,M05,190.2,          
22517,PCU3313153313151              ,2006,M06,191.2,          
22518,PCU3313153313151              ,2006,M07,190.0,          
22519,PCU3313153313151              ,2006,M08,193.6,          
22520,PCU3313153313151              ,2006,M09,193.8,          
22521,PCU3313153313151              ,2006,M10,189.0,          
22522,PCU3313153313151              ,2006,M11,192.1,          
22523,PCU3313153313151              ,2006,M12,190.3,          
22524,PCU3313153313151              ,2006,M13,187.5,          
22525,PCU3313153313151              ,2007,M01,192.6,          
22526,PCU3313153313151              ,2007,M02,191.9,          
22527,PCU3313153313151              ,2007,M03,193.5,          
22528,PCU3313153313151              ,2007,M04,194.1,          
22529,PCU3313153313151              ,2007,M05,193.9,          
22530,PCU3313153313151              ,2007,M06,195.4,          
22531,PCU3313153313151              ,2007,M07,199.0,          
22532,PCU3313153313151              ,2007,M08,202.0,          
22533,PCU3313153313151              ,2007,M09,201.3,          
22534,PCU3313153313151              ,2007,M10,196.0,          
22535,PCU3313153313151              ,2007,M11,199.6,          
22536,PCU3313153313151              ,2007,M12,200.4,          
22537,PCU3313153313151              ,2007,M13,196.6,          
22538,PCU3313153313151              ,2008,M01,201.4,          
22539,PCU3313153313151              ,2008,M02,199.2,          
22540,PCU3313153313151              ,2008,M03,198.6,          
22541,PCU3313153313151              ,2008,M04,205.2,          
22542,PCU3313153313151              ,2008,M05,204.0,          
22543,PCU3313153313151              ,2008,M06,203.9,          
22544,PCU3313153313151              ,2008,M07,203.8,          
22545,PCU3313153313151              ,2008,M08,204.3,          
22546,PCU3313153313151              ,2008,M09,203.0,          
22547,PCU3313153313151              ,2008,M10,202.4,          
22548,PCU3313153313151              ,2008,M11,196.0,          
22549,PCU3313153313151              ,2008,M12,195.2,          
22550,PCU3313153313151              ,2008,M13,201.4,          
22551,PCU3313153313151              ,2009,M01,193.5,          
22552,PCU3313153313151              ,2009,M02,190.3,          
22553,PCU3313153313151              ,2009,M03,189.1,          
22554,PCU3313153313151              ,2009,M04,190.2,          
22555,PCU3313153313151              ,2009,M05,189.5,          
22556,PCU3313153313151              ,2009,M06,189.6,          
22557,PCU3313153313151              ,2009,M07,189.9,          
22558,PCU3313153313151              ,2009,M08,191.3,          
22559,PCU3313153313151              ,2009,M09,192.1,          
22560,PCU3313153313151              ,2009,M10,191.8,          
22561,PCU3313153313151              ,2009,M11,188.6,          
22562,PCU3313153313151              ,2009,M12,188.8,          
22563,PCU3313153313151              ,2009,M13,190.4,          
22564,PCU3313153313151              ,2010,M01,188.1,          
22565,PCU3313153313151              ,2010,M02,189.4,          
22566,PCU3313153313151              ,2010,M03,188.3,          
22567,PCU3313153313151              ,2010,M11,185.2,          
22568,PCU3313153313151              ,2010,M12,185.7,          
22569,PCU3313153313151              ,2011,M01,185.3,          
22570,PCU3313153313151              ,2011,M02,185.9,          
22571,PCU3313153313151              ,2011,M03,186.5,          
22572,PCU3313153313151              ,2011,M07,188.4,          
22573,PCU3313153313151              ,2011,M08,189.1,          
22574,PCU3313153313151              ,2011,M09,188.5,          
22575,PCU3313153313151              ,2011,M10,184.7,          
22576,PCU3313153313151              ,2012,M01,182.9,          
22577,PCU3313153313151              ,2012,M02,182.1,          
22578,PCU3313153313151              ,2012,M03,184.4,          
22579,PCU3313153313151              ,2012,M04,186.1,          
22580,PCU3313153313151              ,2012,M05,184.8,          
22581,PCU3313153313153Z             ,1975,M12,56.7,          
22582,PCU3313153313153Z             ,1976,M01,57.4,          
22583,PCU3313153313153Z             ,1976,M02,58.0,          
22584,PCU3313153313153Z             ,1976,M03,58.9,          
22585,PCU3313153313153Z             ,1976,M04,58.9,          
22586,PCU3313153313153Z             ,1976,M05,60.5,          
22587,PCU3313153313153Z             ,1976,M06,62.0,          
22588,PCU3313153313153Z             ,1976,M07,62.1,          
22589,PCU3313153313153Z             ,1976,M08,63.4,          
22590,PCU3313153313153Z             ,1976,M09,66.2,          
22591,PCU3313153313153Z             ,1976,M10,66.2,          
22592,PCU3313153313153Z             ,1976,M11,66.3,          
22593,PCU3313153313153Z             ,1976,M12,66.3,          
22594,PCU3313153313153Z             ,1976,M13,62.2,          
22595,PCU3313153313153Z             ,1977,M01,66.5,          
22596,PCU3313153313153Z             ,1977,M02,66.6,          
22597,PCU3313153313153Z             ,1977,M03,66.6,          
22598,PCU3313153313153Z             ,1977,M04,68.1,          
22599,PCU3313153313153Z             ,1977,M05,69.3,          
22600,PCU3313153313153Z             ,1977,M06,69.3,          
22601,PCU3313153313153Z             ,1977,M07,71.9,          
22602,PCU3313153313153Z             ,1977,M08,72.2,          
22603,PCU3313153313153Z             ,1977,M09,72.5,          
22604,PCU3313153313153Z             ,1977,M10,72.4,          
22605,PCU3313153313153Z             ,1977,M11,73.7,          
22606,PCU3313153313153Z             ,1977,M12,73.7,          
22607,PCU3313153313153Z             ,1977,M13,70.2,          
22608,PCU3313153313153Z             ,1978,M01,74.3,          
22609,PCU3313153313153Z             ,1978,M02,74.7,          
22610,PCU3313153313153Z             ,1978,M03,77.5,          
22611,PCU3313153313153Z             ,1978,M04,78.2,          
22612,PCU3313153313153Z             ,1978,M05,78.2,          
22613,PCU3313153313153Z             ,1978,M06,78.4,          
22614,PCU3313153313153Z             ,1978,M07,79.8,          
22615,PCU3313153313153Z             ,1978,M08,81.2,          
22616,PCU3313153313153Z             ,1978,M09,81.2,          
22617,PCU3313153313153Z             ,1978,M10,81.2,          
22618,PCU3313153313153Z             ,1978,M11,81.7,          
22619,PCU3313153313153Z             ,1978,M12,82.0,          
22620,PCU3313153313153Z             ,1978,M13,79.0,          
22621,PCU3313153313153Z             ,1979,M01,83.5,          
22622,PCU3313153313153Z             ,1979,M02,83.6,          
22623,PCU3313153313153Z             ,1979,M03,83.6,          
22624,PCU3313153313153Z             ,1979,M04,84.4,          
22625,PCU3313153313153Z             ,1979,M05,84.8,          
22626,PCU3313153313153Z             ,1979,M06,84.8,          
22627,PCU3313153313153Z             ,1979,M07,85.2,          
22628,PCU3313153313153Z             ,1979,M08,85.2,          
22629,PCU3313153313153Z             ,1979,M09,85.2,          
22630,PCU3313153313153Z             ,1979,M10,85.3,          
22631,PCU3313153313153Z             ,1979,M11,85.6,          
22632,PCU3313153313153Z             ,1979,M12,85.8,          
22633,PCU3313153313153Z             ,1979,M13,84.7,          
22634,PCU3313153313153Z             ,1980,M01,86.7,          
22635,PCU3313153313153Z             ,1980,M02,86.8,          
22636,PCU3313153313153Z             ,1980,M03,88.1,          
22637,PCU3313153313153Z             ,1980,M04,89.5,          
22638,PCU3313153313153Z             ,1980,M05,89.2,          
22639,PCU3313153313153Z             ,1980,M06,89.2,          
22640,PCU3313153313153Z             ,1980,M07,89.5,          
22641,PCU3313153313153Z             ,1980,M08,89.0,          
22642,PCU3313153313153Z             ,1980,M09,89.0,          
22643,PCU3313153313153Z             ,1980,M10,91.4,          
22644,PCU3313153313153Z             ,1980,M11,92.2,          
22645,PCU3313153313153Z             ,1980,M12,93.3,          
22646,PCU3313153313153Z             ,1980,M13,89.5,          
22647,PCU3313153313153Z             ,1981,M01,96.0,          
22648,PCU3313153313153Z             ,1981,M02,97.0,          
22649,PCU3313153313153Z             ,1981,M03,97.8,          
22650,PCU3313153313153Z             ,1981,M04,98.5,          
22651,PCU3313153313153Z             ,1981,M05,98.9,          
22652,PCU3313153313153Z             ,1981,M06,100.0,          
22653,PCU3313153313153Z             ,1981,M07,100.8,          
22654,PCU3313153313153Z             ,1981,M08,100.8,          
22655,PCU3313153313153Z             ,1981,M09,101.3,          
22656,PCU3313153313153Z             ,1981,M10,102.5,          
22657,PCU3313153313153Z             ,1981,M11,102.6,          
22658,PCU3313153313153Z             ,1981,M12,103.5,          
22659,PCU3313153313153Z             ,1981,M13,100.0,          
22660,PCU3313153313153Z             ,1982,M01,103.5,          
22661,PCU3313153313153Z             ,1982,M02,103.8,          
22662,PCU3313153313153Z             ,1982,M03,103.5,          
22663,PCU3313153313153Z             ,1982,M04,103.1,          
22664,PCU3313153313153Z             ,1982,M05,102.5,          
22665,PCU3313153313153Z             ,1982,M06,102.4,          
22666,PCU3313153313153Z             ,1982,M07,102.3,          
22667,PCU3313153313153Z             ,1982,M08,102.1,          
22668,PCU3313153313153Z             ,1982,M09,101.7,          
22669,PCU3313153313153Z             ,1982,M10,101.7,          
22670,PCU3313153313153Z             ,1982,M11,101.7,          
22671,PCU3313153313153Z             ,1982,M12,101.6,          
22672,PCU3313153313153Z             ,1982,M13,102.5,          
22673,PCU3313153313153Z             ,1983,M01,101.6,          
22674,PCU3313153313153Z             ,1983,M02,100.8,          
22675,PCU3313153313153Z             ,1983,M03,100.7,          
22676,PCU3313153313153Z             ,1983,M04,100.4,          
22677,PCU3313153313153Z             ,1983,M05,103.0,          
22678,PCU3313153313153Z             ,1983,M06,103.0,          
22679,PCU3313153313153Z             ,1983,M07,104.6,          
22680,PCU3313153313153Z             ,1983,M08,105.6,          
22681,PCU3313153313153Z             ,1983,M09,106.3,          
22682,PCU3313153313153Z             ,1983,M10,107.5,          
22683,PCU3313153313153Z             ,1983,M11,109.8,          
22684,PCU3313153313153Z             ,1983,M12,111.5,          
22685,PCU3313153313153Z             ,1983,M13,104.6,          
22686,PCU3313153313153Z             ,1984,M01,112.2,          
22687,PCU3313153313153Z             ,1984,M02,113.5,          
22688,PCU3313153313153Z             ,1984,M03,116.2,          
22689,PCU3313153313153Z             ,1984,M04,117.3,          
22690,PCU3313153313153Z             ,1984,M05,117.5,          
22691,PCU3313153313153Z             ,1984,M06,117.4,          
22692,PCU3313153313153Z             ,1984,M07,117.6,          
22693,PCU3313153313153Z             ,1984,M08,117.3,          
22694,PCU3313153313153Z             ,1984,M09,117.1,          
22695,PCU3313153313153Z             ,1984,M10,116.5,          
22696,PCU3313153313153Z             ,1984,M11,116.3,          
22697,PCU3313153313153Z             ,1984,M12,116.0,          
22698,PCU3313153313153Z             ,1984,M13,116.3,          
22699,PCU3313153313153Z             ,1985,M01,115.7,          
22700,PCU3313153313153Z             ,1985,M02,115.1,          
22701,PCU3313153313153Z             ,1985,M03,114.5,          
22702,PCU3313153313153Z             ,1985,M04,114.5,          
22703,PCU3313153313153Z             ,1985,M05,114.1,          
22704,PCU3313153313153Z             ,1985,M06,114.0,          
22705,PCU3313153313153Z             ,1985,M07,109.9,          
22706,PCU3313153313153Z             ,1985,M08,109.6,          
22707,PCU3313153313153Z             ,1985,M09,109.6,          
22708,PCU3313153313153Z             ,1985,M10,109.0,          
22709,PCU3313153313153Z             ,1985,M11,108.9,          
22710,PCU3313153313153Z             ,1985,M12,108.9,          
22711,PCU3313153313153Z             ,1985,M13,112.0,          
22712,PCU3313153313153Z             ,1986,M01,109.2,          
22713,PCU3313153313153Z             ,1986,M02,109.4,          
22714,PCU3313153313153Z             ,1986,M03,109.4,          
22715,PCU3313153313153Z             ,1986,M04,103.2,          
22716,PCU3313153313153Z             ,1986,M05,104.4,          
22717,PCU3313153313153Z             ,1986,M06,104.8,          
22718,PCU3313153313153Z             ,1986,M07,105.2,          
22719,PCU3313153313153Z             ,1986,M08,104.6,          
22720,PCU3313153313153Z             ,1986,M09,102.6,          
22721,PCU3313153313153Z             ,1986,M10,100.8,          
22722,PCU3313153313153Z             ,1986,M11,100.6,          
22723,PCU3313153313153Z             ,1986,M12,100.2,          
22724,PCU3313153313153Z             ,1986,M13,104.5,          
22725,PCU3313153313153Z             ,1987,M01,101.0,          
22726,PCU3313153313153Z             ,1987,M02,100.4,          
22727,PCU3313153313153Z             ,1987,M03,100.5,          
22728,PCU3313153313153Z             ,1987,M04,101.9,          
22729,PCU3313153313153Z             ,1987,M05,101.9,          
22730,PCU3313153313153Z             ,1987,M06,102.8,          
22731,PCU3313153313153Z             ,1987,M07,108.1,          
22732,PCU3313153313153Z             ,1987,M08,109.0,          
22733,PCU3313153313153Z             ,1987,M09,111.2,          
22734,PCU3313153313153Z             ,1987,M10,111.3,          
22735,PCU3313153313153Z             ,1987,M11,115.8,          
22736,PCU3313153313153Z             ,1987,M12,115.8,          
22737,PCU3313153313153Z             ,1987,M13,106.7,          
22738,PCU3313153313153Z             ,1988,M01,121.8,          
22739,PCU3313153313153Z             ,1988,M02,121.9,          
22740,PCU3313153313153Z             ,1988,M03,126.9,          
22741,PCU3313153313153Z             ,1988,M04,132.4,          
22742,PCU3313153313153Z             ,1988,M05,132.4,          
22743,PCU3313153313153Z             ,1988,M06,133.1,          
22744,PCU3313153313153Z             ,1988,M07,136.9,          
22745,PCU3313153313153Z             ,1988,M08,138.5,          
22746,PCU3313153313153Z             ,1988,M09,138.5,          
22747,PCU3313153313153Z             ,1988,M10,138.5,          
22748,PCU3313153313153Z             ,1988,M11,138.5,          
22749,PCU3313153313153Z             ,1988,M12,138.4,          
22750,PCU3313153313153Z             ,1988,M13,133.2,          
22751,PCU3313153313153Z             ,1989,M01,138.6,          
22752,PCU3313153313153Z             ,1989,M02,140.2,          
22753,PCU3313153313153Z             ,1989,M03,140.3,          
22754,PCU3313153313153Z             ,1989,M04,139.0,          
22755,PCU3313153313153Z             ,1989,M05,139.7,          
22756,PCU3313153313153Z             ,1989,M06,140.4,          
22757,PCU3313153313153Z             ,1989,M07,138.5,          
22758,PCU3313153313153Z             ,1989,M08,138.2,          
22759,PCU3313153313153Z             ,1989,M09,137.5,          
22760,PCU3313153313153Z             ,1989,M10,137.4,          
22761,PCU3313153313153Z             ,1989,M11,136.5,          
22762,PCU3313153313153Z             ,1989,M12,133.6,          
22763,PCU3313153313153Z             ,1989,M13,138.3,          
22764,PCU3313153313153Z             ,1990,M01,133.4,          
22765,PCU3313153313153Z             ,1990,M02,132.4,          
22766,PCU3313153313153Z             ,1990,M03,131.6,          
22767,PCU3313153313153Z             ,1990,M04,133.3,          
22768,PCU3313153313153Z             ,1990,M05,132.3,          
22769,PCU3313153313153Z             ,1990,M06,132.9,          
22770,PCU3313153313153Z             ,1990,M07,132.7,          
22771,PCU3313153313153Z             ,1990,M08,132.7,          
22772,PCU3313153313153Z             ,1990,M09,133.4,          
22773,PCU3313153313153Z             ,1990,M10,135.5,          
22774,PCU3313153313153Z             ,1990,M11,134.9,          
22775,PCU3313153313153Z             ,1990,M12,133.8,          
22776,PCU3313153313153Z             ,1990,M13,133.2,          
22777,PCU3313153313153Z             ,1991,M01,132.6,          
22778,PCU3313153313153Z             ,1991,M02,127.4,          
22779,PCU3313153313153Z             ,1991,M03,126.3,          
22780,PCU3313153313153Z             ,1991,M04,125.7,          
22781,PCU3313153313153Z             ,1991,M05,125.3,          
22782,PCU3313153313153Z             ,1991,M06,124.9,          
22783,PCU3313153313153Z             ,1991,M07,124.2,          
22784,PCU3313153313153Z             ,1991,M08,125.4,          
22785,PCU3313153313153Z             ,1991,M09,125.4,          
22786,PCU3313153313153Z             ,1991,M10,125.2,          
22787,PCU3313153313153Z             ,1991,M11,124.8,          
22788,PCU3313153313153Z             ,1991,M12,124.8,          
22789,PCU3313153313153Z             ,1991,M13,126.0,          
22790,PCU3313153313153Z             ,1992,M01,124.4,          
22791,PCU3313153313153Z             ,1992,M02,124.4,          
22792,PCU3313153313153Z             ,1992,M03,125.6,          
22793,PCU3313153313153Z             ,1992,M04,125.6,          
22794,PCU3313153313153Z             ,1992,M05,125.6,          
22795,PCU3313153313153Z             ,1992,M06,125.6,          
22796,PCU3313153313153Z             ,1992,M07,125.6,          
22797,PCU3313153313153Z             ,1992,M08,125.6,          
22798,PCU3313153313153Z             ,1992,M09,124.9,          
22799,PCU3313153313153Z             ,1992,M10,124.4,          
22800,PCU3313153313153Z             ,1992,M11,123.6,          
22801,PCU3313153313153Z             ,1992,M12,123.6,          
22802,PCU3313153313153Z             ,1992,M13,124.9,          
22803,PCU3313153313153Z             ,1993,M01,123.6,          
22804,PCU3313153313153Z             ,1993,M02,123.6,          
22805,PCU3313153313153Z             ,1993,M03,123.6,          
22806,PCU3313153313153Z             ,1993,M04,123.5,          
22807,PCU3313153313153Z             ,1993,M05,122.9,          
22808,PCU3313153313153Z             ,1993,M06,122.5,          
22809,PCU3313153313153Z             ,1993,M07,122.5,          
22810,PCU3313153313153Z             ,1993,M08,122.5,          
22811,PCU3313153313153Z             ,1993,M09,123.7,          
22812,PCU3313153313153Z             ,1993,M10,122.5,          
22813,PCU3313153313153Z             ,1993,M11,121.9,          
22814,PCU3313153313153Z             ,1993,M12,121.3,          
22815,PCU3313153313153Z             ,1993,M13,122.8,          
22816,PCU3313153313153Z             ,1994,M01,121.2,          
22817,PCU3313153313153Z             ,1994,M02,122.7,          
22818,PCU3313153313153Z             ,1994,M03,124.8,          
22819,PCU3313153313153Z             ,1994,M04,126.6,          
22820,PCU3313153313153Z             ,1994,M05,127.0,          
22821,PCU3313153313153Z             ,1994,M06,127.0,          
22822,PCU3313153313153Z             ,1994,M07,129.5,          
22823,PCU3313153313153Z             ,1994,M08,130.0,          
22824,PCU3313153313153Z             ,1994,M09,130.0,          
22825,PCU3313153313153Z             ,1994,M10,132.2,          
22826,PCU3313153313153Z             ,1994,M11,137.6,          
22827,PCU3313153313153Z             ,1994,M12,139.6,          
22828,PCU3313153313153Z             ,1994,M13,129.0,          
22829,PCU3313153313153Z             ,1995,M01,164.9,          
22830,PCU3313153313153Z             ,1995,M02,174.5,          
22831,PCU3313153313153Z             ,1995,M03,178.5,          
22832,PCU3313153313153Z             ,1995,M04,182.2,          
22833,PCU3313153313153Z             ,1995,M05,180.2,          
22834,PCU3313153313153Z             ,1995,M06,177.4,          
22835,PCU3313153313153Z             ,1995,M07,173.8,          
22836,PCU3313153313153Z             ,1995,M08,173.4,          
22837,PCU3313153313153Z             ,1995,M09,175.1,          
22838,PCU3313153313153Z             ,1995,M10,172.6,          
22839,PCU3313153313153Z             ,1995,M11,169.8,          
22840,PCU3313153313153Z             ,1995,M12,167.9,          
22841,PCU3313153313153Z             ,1995,M13,174.2,          
22842,PCU3313153313153Z             ,1996,M01,162.3,          
22843,PCU3313153313153Z             ,1996,M02,157.4,          
22844,PCU3313153313153Z             ,1996,M03,156.4,          
22845,PCU3313153313153Z             ,1996,M04,155.0,          
22846,PCU3313153313153Z             ,1996,M05,153.4,          
22847,PCU3313153313153Z             ,1996,M06,155.0,          
22848,PCU3313153313153Z             ,1996,M07,154.2,          
22849,PCU3313153313153Z             ,1996,M08,151.7,          
22850,PCU3313153313153Z             ,1996,M09,150.1,          
22851,PCU3313153313153Z             ,1996,M10,149.4,          
22852,PCU3313153313153Z             ,1996,M11,147.0,          
22853,PCU3313153313153Z             ,1996,M12,148.5,          
22854,PCU3313153313153Z             ,1996,M13,153.4,          
22855,PCU3313153313153Z             ,1997,M01,148.6,          
22856,PCU3313153313153Z             ,1997,M02,152.0,          
22857,PCU3313153313153Z             ,1997,M03,157.3,          
22858,PCU3313153313153Z             ,1997,M04,156.7,          
22859,PCU3313153313153Z             ,1997,M05,156.6,          
22860,PCU3313153313153Z             ,1997,M06,159.2,          
22861,PCU3313153313153Z             ,1997,M07,158.5,          
22862,PCU3313153313153Z             ,1997,M08,158.7,          
22863,PCU3313153313153Z             ,1997,M09,160.2,          
22864,PCU3313153313153Z             ,1997,M10,160.4,          
22865,PCU3313153313153Z             ,1997,M11,160.1,          
22866,PCU3313153313153Z             ,1997,M12,160.3,          
22867,PCU3313153313153Z             ,1997,M13,157.4,          
22868,PCU3313153313153Z             ,1998,M01,157.8,          
22869,PCU3313153313153Z             ,1998,M02,155.7,          
22870,PCU3313153313153Z             ,1998,M03,155.1,          
22871,PCU3313153313153Z             ,1998,M04,153.9,          
22872,PCU3313153313153Z             ,1998,M05,152.7,          
22873,PCU3313153313153Z             ,1998,M06,150.2,          
22874,PCU3313153313153Z             ,1998,M07,147.8,          
22875,PCU3313153313153Z             ,1998,M08,149.3,          
22876,PCU3313153313153Z             ,1998,M09,149.1,          
22877,PCU3313153313153Z             ,1998,M10,147.1,          
